,id,x,y,date,R1dmed,R1dmean,R1error,R2error,sunrise,sunrise.hours,sunset,sunset.hours,diel,revisits
659,Bruce,731779.0715,5737635.543,1/09/2021 0:00,227.5020738,631.1743173,FALSE,FALSE,1/09/2021 6:48,-6.811944444,1/09/2021 18:04,-18.07027778,night,1
660,Bruce,731863.4617,5737867.642,1/09/2021 1:00,334.9957141,827.9152523,FALSE,FALSE,1/09/2021 6:48,-5.811944444,1/09/2021 18:04,-17.07027778,night,5
661,Bruce,731507.5543,5737699.197,1/09/2021 2:00,63.654,443.4382951,FALSE,FALSE,1/09/2021 6:48,-4.811944444,1/09/2021 18:04,-16.07027778,night,4
662,Bruce,731185.1568,5736619.713,1/09/2021 4:00,153.386,823.4584521,FALSE,FALSE,1/09/2021 6:48,-2.811944444,1/09/2021 18:04,-14.07027778,night,1
663,Bruce,731078.1119,5736773.099,1/09/2021 5:00,86.879,683.4532362,FALSE,FALSE,1/09/2021 6:48,-1.811944444,1/09/2021 18:04,-13.07027778,night,1
664,Bruce,730931.05,5736565.814,1/09/2021 6:00,154.4007164,932.4240156,FALSE,FALSE,1/09/2021 6:48,-0.811944444,1/09/2021 18:04,-12.07027778,night,1
665,Bruce,730333.0093,5736686.22,1/09/2021 16:00,678.483,1176.045525,FALSE,FALSE,1/09/2021 6:48,9.188055556,1/09/2021 18:04,-2.070277778,day,1
666,Bruce,730327.9136,5736679.323,1/09/2021 17:00,652.1514715,1171.445148,FALSE,FALSE,1/09/2021 6:48,10.18805556,1/09/2021 18:04,-1.070277778,day,1
667,Bruce,730352.7445,5736577.806,1/09/2021 18:00,636.5838024,1194.885993,FALSE,FALSE,1/09/2021 6:48,11.18805556,1/09/2021 18:04,-0.070277778,day,1
668,Bruce,730810.4298,5736380.36,1/09/2021 19:00,427.7939634,1142.549137,FALSE,FALSE,1/09/2021 6:48,-11.81194444,1/09/2021 18:04,0.929722222,night,1
669,Bruce,731011.4923,5737939.26,1/09/2021 22:00,94.00052077,454.951392,FALSE,FALSE,1/09/2021 6:48,-8.811944444,1/09/2021 18:04,3.929722222,night,12
670,Bruce,730980.0286,5737964.359,1/09/2021 23:00,122.38848,473.2513964,FALSE,FALSE,1/09/2021 6:48,-7.811944444,1/09/2021 18:04,4.929722222,night,9
671,Bruce,730999.0693,5737991.236,2/09/2021 0:00,147.9494624,484.5892512,FALSE,FALSE,2/09/2021 6:47,-6.786944444,2/09/2021 18:05,-18.08472222,night,8
672,Bruce,731597.2911,5737803.335,2/09/2021 4:00,551.9616297,597.2093173,FALSE,FALSE,2/09/2021 6:47,-2.786944444,2/09/2021 18:05,-14.08472222,night,21
673,Bruce,731645.8937,5737854.207,2/09/2021 5:00,604.2309818,610.0932049,FALSE,FALSE,2/09/2021 6:47,-1.786944444,2/09/2021 18:05,-13.08472222,night,17
674,Bruce,731606.3396,5737846.084,2/09/2021 6:00,566.3776624,516.9473658,FALSE,FALSE,2/09/2021 6:47,-0.786944444,2/09/2021 18:05,-12.08472222,night,23
675,Bruce,731334.2838,5737770.741,2/09/2021 7:00,342.8699229,161.5895363,FALSE,FALSE,2/09/2021 6:47,0.213055556,2/09/2021 18:05,-11.08472222,day,3
676,Bruce,731357.6983,5737800.591,2/09/2021 8:00,335.3650742,120.8470875,FALSE,FALSE,2/09/2021 6:47,1.213055556,2/09/2021 18:05,-10.08472222,day,2
677,Bruce,731047.6788,5738494.541,2/09/2021 15:00,693.5318743,699.1926503,FALSE,FALSE,2/09/2021 6:47,8.213055556,2/09/2021 18:05,-3.084722222,day,1
678,Bruce,730992.464,5737958.936,2/09/2021 19:00,355.0274521,310.2580512,FALSE,FALSE,2/09/2021 6:47,-11.78694444,2/09/2021 18:05,0.915277778,night,11
679,Bruce,730990.7588,5737976.446,2/09/2021 20:00,358.5486389,296.5465805,FALSE,FALSE,2/09/2021 6:47,-10.78694444,2/09/2021 18:05,1.915277778,night,9
680,Bruce,730968.568,5737965.421,2/09/2021 21:00,377.0314558,297.8338772,FALSE,FALSE,2/09/2021 6:47,-9.786944444,2/09/2021 18:05,2.915277778,night,9
681,Bruce,730999.8133,5737928.488,2/09/2021 22:00,362.0477576,247.6005333,FALSE,FALSE,2/09/2021 6:47,-8.786944444,2/09/2021 18:05,3.915277778,night,11
682,Bruce,731636.0272,5737863,2/09/2021 23:00,41.82239746,410.1639859,FALSE,FALSE,2/09/2021 6:47,-7.786944444,2/09/2021 18:05,4.915277778,night,15
683,Bruce,731628.6269,5737873.744,3/09/2021 2:00,34.72254136,499.1114789,FALSE,FALSE,3/09/2021 6:45,-4.761666667,3/09/2021 18:05,-16.09916667,night,16
684,Bruce,731600.3944,5737792.259,3/09/2021 3:00,63.55944806,511.234755,FALSE,FALSE,3/09/2021 6:45,-3.761666667,3/09/2021 18:05,-15.09916667,night,18
685,Bruce,731595.6084,5737800.395,3/09/2021 4:00,55.243,521.8271352,FALSE,FALSE,3/09/2021 6:45,-2.761666667,3/09/2021 18:05,-14.09916667,night,20
686,Bruce,731866.0482,5737865.59,3/09/2021 5:00,270.6228515,757.0840758,FALSE,FALSE,3/09/2021 6:45,-1.761666667,3/09/2021 18:05,-13.09916667,night,5
687,Bruce,730598.5515,5737855.638,3/09/2021 8:00,96.0823,552.2382891,FALSE,FALSE,3/09/2021 6:45,1.238333333,3/09/2021 18:05,-10.09916667,day,2
688,Bruce,730584.6087,5737849.929,3/09/2021 9:00,32.71389892,594.8240121,FALSE,FALSE,3/09/2021 6:45,2.238333333,3/09/2021 18:05,-9.099166667,day,2
689,Bruce,730605.9457,5737847.983,3/09/2021 10:00,13.29896519,602.8538374,FALSE,FALSE,3/09/2021 6:45,3.238333333,3/09/2021 18:05,-8.099166667,day,2
690,Bruce,730694.6338,5737947.317,3/09/2021 14:00,112.8458977,550.5726033,FALSE,FALSE,3/09/2021 6:45,7.238333333,3/09/2021 18:05,-4.099166667,day,1
691,Bruce,730616.8206,5738000.994,3/09/2021 15:00,135.404,665.5867162,FALSE,FALSE,3/09/2021 6:45,8.238333333,3/09/2021 18:05,-3.099166667,day,1
692,Bruce,730606.7804,5737904.088,3/09/2021 16:00,23.10724908,660.8704732,FALSE,FALSE,3/09/2021 6:45,9.238333333,3/09/2021 18:05,-2.099166667,day,2
693,Bruce,730596.4392,5737833.783,3/09/2021 18:00,109.9624323,662.2448729,FALSE,FALSE,3/09/2021 6:45,11.23833333,3/09/2021 18:05,-0.099166667,day,2
694,Bruce,731022.7383,5737937.115,3/09/2021 19:00,56.05918028,247.2820779,FALSE,FALSE,3/09/2021 6:45,-11.76166667,3/09/2021 18:05,0.900833333,night,11
695,Bruce,731007.118,5737948.983,3/09/2021 20:00,67.53816418,255.4456179,FALSE,FALSE,3/09/2021 6:45,-10.76166667,3/09/2021 18:05,1.900833333,night,12
696,Bruce,731858.0787,5737856.012,3/09/2021 21:00,259.835,620.9712903,FALSE,FALSE,3/09/2021 6:45,-9.761666667,3/09/2021 18:05,2.900833333,night,5
697,Bruce,731860.6126,5737883.276,3/09/2021 22:00,266.7963457,647.8360797,FALSE,FALSE,3/09/2021 6:45,-8.761666667,3/09/2021 18:05,3.900833333,night,5
698,Bruce,731598.2437,5737794.887,3/09/2021 23:00,39.02859443,351.8176671,FALSE,FALSE,3/09/2021 6:45,-7.761666667,3/09/2021 18:05,4.900833333,night,18
699,Bruce,731613.5061,5737822.095,4/09/2021 0:00,12.778,324.8406192,FALSE,FALSE,4/09/2021 6:44,-6.736388889,4/09/2021 18:06,-18.11361111,night,23
700,Bruce,731628.5925,5737815.361,4/09/2021 1:00,16.52108413,294.1499576,FALSE,FALSE,4/09/2021 6:44,-5.736388889,4/09/2021 18:06,-17.11361111,night,22
701,Bruce,731601.4581,5737834.873,4/09/2021 2:00,22.93190895,219.7227797,FALSE,FALSE,4/09/2021 6:44,-4.736388889,4/09/2021 18:06,-16.11361111,night,22
702,Bruce,731595.0894,5737804.198,4/09/2021 3:00,6.3687,164.2721371,FALSE,FALSE,4/09/2021 6:44,-3.736388889,4/09/2021 18:06,-15.11361111,night,21
703,Bruce,731641.6039,5737790.581,4/09/2021 4:00,45.44809823,189.022727,FALSE,FALSE,4/09/2021 6:44,-2.736388889,4/09/2021 18:06,-14.11361111,night,23
704,Bruce,731616.4308,5737868.076,4/09/2021 5:00,67.34875083,172.9395951,FALSE,FALSE,4/09/2021 6:44,-1.736388889,4/09/2021 18:06,-13.11361111,night,18
705,Bruce,731415.8633,5737776.143,4/09/2021 7:00,169.1680467,154.8599743,FALSE,FALSE,4/09/2021 6:44,0.263611111,4/09/2021 18:06,-11.11361111,day,5
706,Bruce,731378.5269,5737630.471,4/09/2021 15:00,252.2099735,87.26710265,FALSE,FALSE,4/09/2021 6:44,8.263611111,4/09/2021 18:06,-3.113611111,day,1
707,Bruce,731388.7263,5737714.098,4/09/2021 18:00,34.782,207.6488738,FALSE,FALSE,4/09/2021 6:44,11.26361111,4/09/2021 18:06,-0.113611111,day,4
708,Bruce,731584.4141,5737861.224,4/09/2021 19:00,246.0104953,406.86381,FALSE,FALSE,4/09/2021 6:44,-11.73638889,4/09/2021 18:06,0.886388889,night,16
709,Bruce,731650.8251,5737717.68,4/09/2021 20:00,266.2256985,351.9728705,FALSE,FALSE,4/09/2021 6:44,-10.73638889,4/09/2021 18:06,1.886388889,night,2
710,Bruce,731676.9566,5737770.833,4/09/2021 21:00,329.7905045,408.6527848,FALSE,FALSE,4/09/2021 6:44,-9.736388889,4/09/2021 18:06,2.886388889,night,6
711,Bruce,731038.8427,5737358.135,4/09/2021 22:00,188.2622,337.8145929,FALSE,FALSE,4/09/2021 6:44,-8.736388889,4/09/2021 18:06,3.886388889,night,1
712,Bruce,731227.1049,5736964.431,5/09/2021 0:00,393.704,574.9754543,FALSE,FALSE,5/09/2021 6:42,-6.711111111,5/09/2021 18:07,-18.12805556,night,1
713,Bruce,731134.2481,5736753.332,5/09/2021 1:00,611.8897402,791.1755868,FALSE,FALSE,5/09/2021 6:42,-5.711111111,5/09/2021 18:07,-17.12805556,night,1
714,Bruce,731124.4773,5736697.218,5/09/2021 2:00,668.8375776,847.4978474,FALSE,FALSE,5/09/2021 6:42,-4.711111111,5/09/2021 18:07,-16.12805556,night,1
715,Bruce,730903.2382,5736506.165,5/09/2021 3:00,882.7335129,1091.470474,FALSE,FALSE,5/09/2021 6:42,-3.711111111,5/09/2021 18:07,-15.12805556,night,2
716,Bruce,730751.8906,5736329.858,5/09/2021 4:00,1097.06465,1315.605071,FALSE,FALSE,5/09/2021 6:42,-2.711111111,5/09/2021 18:07,-14.12805556,night,2
717,Bruce,731605.4744,5737848.175,5/09/2021 6:00,390.9336531,464.9017295,FALSE,FALSE,5/09/2021 6:42,-0.711111111,5/09/2021 18:07,-12.12805556,night,21
718,Bruce,731493.7307,5737763.034,5/09/2021 7:00,218.6450319,329.1222958,FALSE,FALSE,5/09/2021 6:42,0.288888889,5/09/2021 18:07,-11.12805556,day,4
719,Bruce,731284.8541,5737749.861,5/09/2021 8:00,10.99432713,229.870054,FALSE,FALSE,5/09/2021 6:42,1.288888889,5/09/2021 18:07,-10.12805556,day,2
720,Bruce,731281.7589,5737755.171,5/09/2021 10:00,5.846904374,230.0845075,FALSE,FALSE,5/09/2021 6:42,3.288888889,5/09/2021 18:07,-8.128055556,day,2
721,Bruce,731280.6563,5737757.513,5/09/2021 11:00,3.399999999,207.2816176,FALSE,FALSE,5/09/2021 6:42,4.288888889,5/09/2021 18:07,-7.128055556,day,2
722,Bruce,731275.2271,5737760.913,5/09/2021 12:00,3.399999999,175.0002373,FALSE,FALSE,5/09/2021 6:42,5.288888889,5/09/2021 18:07,-6.128055556,day,2
723,Bruce,731275.1283,5737750.819,5/09/2021 13:00,6.694729079,125.859223,FALSE,FALSE,5/09/2021 6:42,6.288888889,5/09/2021 18:07,-5.128055556,day,2
724,Bruce,731307.2903,5737785.16,5/09/2021 14:00,40.19907714,109.3772674,FALSE,FALSE,5/09/2021 6:42,7.288888889,5/09/2021 18:07,-4.128055556,day,3
725,Bruce,731267.6529,5737762.298,5/09/2021 15:00,13.07695058,133.7420317,FALSE,FALSE,5/09/2021 6:42,8.288888889,5/09/2021 18:07,-3.128055556,day,2
726,Bruce,731275.0997,5737754.674,5/09/2021 16:00,9.434043649,178.3724407,FALSE,FALSE,5/09/2021 6:42,9.288888889,5/09/2021 18:07,-2.128055556,day,2
727,Bruce,731262.6432,5737741.77,5/09/2021 17:00,62.2579765,207.1958565,FALSE,FALSE,5/09/2021 6:42,10.28888889,5/09/2021 18:07,-1.128055556,day,3
728,Bruce,731512.1354,5737805.047,5/09/2021 18:00,13.526,106.8235883,FALSE,FALSE,5/09/2021 6:42,11.28888889,5/09/2021 18:07,-0.128055556,day,8
729,Bruce,731592.6215,5737798.56,5/09/2021 19:00,20.2424,211.7914214,FALSE,FALSE,5/09/2021 6:42,-11.71111111,5/09/2021 18:07,0.871944444,night,19
730,Bruce,731605.3623,5737803.135,5/09/2021 20:00,33.16168841,190.3184205,FALSE,FALSE,5/09/2021 6:42,-10.71111111,5/09/2021 18:07,1.871944444,night,21
731,Bruce,731577.8625,5737791.521,5/09/2021 22:00,13.526,110.3231586,FALSE,FALSE,5/09/2021 6:42,-8.711111111,5/09/2021 18:07,3.871944444,night,19
732,Bruce,731572.3791,5737799.699,5/09/2021 23:00,29.30164384,75.9666895,FALSE,FALSE,5/09/2021 6:42,-7.711111111,5/09/2021 18:07,4.871944444,night,19
733,Bruce,731537.5151,5737829.741,6/09/2021 1:00,34.864,13.12982362,FALSE,FALSE,6/09/2021 6:41,-5.685555556,6/09/2021 18:08,-17.14222222,night,5
734,Bruce,731877.8526,5737863.738,6/09/2021 5:00,306.3966865,380.9690814,FALSE,FALSE,6/09/2021 6:41,-1.685555556,6/09/2021 18:08,-13.14222222,night,5
735,Bruce,730851.5628,5738299.528,6/09/2021 6:00,852.8266939,907.5072432,FALSE,FALSE,6/09/2021 6:41,-0.685555556,6/09/2021 18:08,-12.14222222,night,2
736,Bruce,730911.4251,5738417.717,6/09/2021 13:00,898.3674807,973.0556722,FALSE,FALSE,6/09/2021 6:41,6.314444444,6/09/2021 18:08,-5.142222222,day,1
737,Bruce,731219.8453,5736860.658,6/09/2021 21:00,1048.18583,778.210298,FALSE,FALSE,6/09/2021 6:41,-9.685555556,6/09/2021 18:08,2.857777778,night,4
738,Bruce,731850.4115,5737839.971,6/09/2021 22:00,256.8824,485.7299424,FALSE,FALSE,6/09/2021 6:41,-8.685555556,6/09/2021 18:08,3.857777778,night,5
739,Bruce,731862.8971,5737848.097,6/09/2021 23:00,269.4905403,554.923727,FALSE,FALSE,6/09/2021 6:41,-7.685555556,6/09/2021 18:08,4.857777778,night,5
740,Bruce,731879.7026,5737843.746,7/09/2021 0:00,655.4356868,618.8095693,FALSE,FALSE,7/09/2021 6:39,-6.659722222,7/09/2021 18:09,-18.15666667,night,5
741,Bruce,731602.5267,5737801.395,7/09/2021 1:00,376.9626224,460.3978253,FALSE,FALSE,7/09/2021 6:39,-5.659722222,7/09/2021 18:09,-17.15666667,night,21
742,Bruce,731593.5291,5737794.001,7/09/2021 2:00,963.3234327,516.7703107,FALSE,FALSE,7/09/2021 6:39,-4.659722222,7/09/2021 18:09,-16.15666667,night,18
743,Bruce,731197.3334,5736800.823,7/09/2021 3:00,205.1366168,517.0016087,FALSE,FALSE,7/09/2021 6:39,-3.659722222,7/09/2021 18:09,-15.15666667,night,1
744,Bruce,731191.5524,5736841.69,7/09/2021 5:00,39.78394212,430.0947252,FALSE,FALSE,7/09/2021 6:39,-1.659722222,7/09/2021 18:09,-13.15666667,night,4
745,Bruce,731225.6366,5736751.077,7/09/2021 6:00,109.2276268,462.7316008,FALSE,FALSE,7/09/2021 6:39,-0.659722222,7/09/2021 18:09,-12.15666667,night,1
746,Bruce,730982.1565,5736830.536,7/09/2021 18:00,215.4657978,425.1354777,FALSE,FALSE,7/09/2021 6:39,11.34027778,7/09/2021 18:09,-0.156666667,day,4
747,Bruce,731349.0793,5736862.209,7/09/2021 19:00,160.6795045,214.1176909,FALSE,FALSE,7/09/2021 6:39,-11.65972222,7/09/2021 18:09,0.843333333,night,1
748,Bruce,731124.9418,5736938.86,7/09/2021 20:00,127.1654867,188.7738011,FALSE,FALSE,7/09/2021 6:39,-10.65972222,7/09/2021 18:09,1.843333333,night,1
749,Bruce,731202.0022,5736857.717,7/09/2021 21:00,21.6543471,159.2640201,FALSE,FALSE,7/09/2021 6:39,-9.659722222,7/09/2021 18:09,2.843333333,night,4
750,Bruce,730967.089,5736757.19,7/09/2021 22:00,240.6061582,302.6701266,FALSE,FALSE,7/09/2021 6:39,-8.659722222,7/09/2021 18:09,3.843333333,night,1
751,Bruce,730976.1712,5736736.345,7/09/2021 23:00,189.5577149,247.143789,FALSE,FALSE,7/09/2021 6:39,-7.659722222,7/09/2021 18:09,4.843333333,night,1
752,Bruce,730968.4963,5736777.266,8/09/2021 0:00,174.1697361,172.8571305,FALSE,FALSE,8/09/2021 6:38,-6.633888889,8/09/2021 18:10,-18.17111111,night,1
753,Bruce,731191.6141,5736861.405,8/09/2021 1:00,173.4026875,110.3805369,FALSE,FALSE,8/09/2021 6:38,-5.633888889,8/09/2021 18:10,-17.17111111,night,4
754,Bruce,731209.6802,5736882.389,8/09/2021 3:00,201.2563197,148.6942685,FALSE,FALSE,8/09/2021 6:38,-3.633888889,8/09/2021 18:10,-15.17111111,night,4
755,Bruce,731026.613,5736808.084,8/09/2021 4:00,4.541352905,44.27785444,FALSE,FALSE,8/09/2021 6:38,-2.633888889,8/09/2021 18:10,-14.17111111,night,3
756,Bruce,731025.6623,5736799.325,8/09/2021 5:00,4.640046361,51.38128773,FALSE,FALSE,8/09/2021 6:38,-1.633888889,8/09/2021 18:10,-13.17111111,night,2
757,Bruce,731024.3621,5736803.895,8/09/2021 7:00,4.218380021,48.69289429,FALSE,FALSE,8/09/2021 6:38,0.366111111,8/09/2021 18:10,-11.17111111,day,3
758,Bruce,731022.8113,5736800.673,8/09/2021 9:00,3.817691558,150.5453469,FALSE,FALSE,8/09/2021 6:38,2.366111111,8/09/2021 18:10,-9.171111111,day,2
759,Bruce,731024.8591,5736803.569,8/09/2021 10:00,0,215.1037521,FALSE,FALSE,8/09/2021 6:38,3.366111111,8/09/2021 18:10,-8.171111111,day,2
760,Bruce,731023.2075,5736808.371,8/09/2021 12:00,4.770991361,345.2409175,FALSE,FALSE,8/09/2021 6:38,5.366111111,8/09/2021 18:10,-6.171111111,day,3
761,Bruce,731033.0271,5736803.434,8/09/2021 13:00,5.556042206,418.1507355,FALSE,FALSE,8/09/2021 6:38,6.366111111,8/09/2021 18:10,-5.171111111,day,2
762,Bruce,731027.5291,5736889.335,8/09/2021 17:00,85.1,405.5397133,FALSE,FALSE,8/09/2021 6:38,10.36611111,8/09/2021 18:10,-1.171111111,day,1
763,Bruce,731053.4301,5736832.216,9/09/2021 1:00,25.901,565.1807093,FALSE,FALSE,9/09/2021 6:36,-5.608055556,9/09/2021 18:11,-17.18555556,night,2
764,Bruce,731317.9155,5736804.235,9/09/2021 2:00,302.5991925,690.2886859,FALSE,FALSE,9/09/2021 6:36,-4.608055556,9/09/2021 18:11,-16.18555556,night,1
765,Bruce,731769.8626,5737975.25,9/09/2021 6:00,742.3335,830.8084698,FALSE,FALSE,9/09/2021 6:36,-0.608055556,9/09/2021 18:11,-12.18555556,night,1
766,Bruce,730950.5235,5738300.358,9/09/2021 9:00,107.273,789.8893436,FALSE,FALSE,9/09/2021 6:36,2.391944444,9/09/2021 18:11,-9.185555556,day,1
767,Bruce,730893.0596,5738316.262,9/09/2021 10:00,135.9215698,783.629788,FALSE,FALSE,9/09/2021 6:36,3.391944444,9/09/2021 18:11,-8.185555556,day,4
768,Bruce,730819.4085,5738263.618,9/09/2021 11:00,148.8826629,731.8383499,FALSE,FALSE,9/09/2021 6:36,4.391944444,9/09/2021 18:11,-7.185555556,day,2
769,Bruce,730867.6079,5738193.085,9/09/2021 13:00,82.9156,615.4586164,FALSE,FALSE,9/09/2021 6:36,6.391944444,9/09/2021 18:11,-5.185555556,day,2
770,Bruce,730883.7308,5738350.477,9/09/2021 17:00,170.9780876,716.1807266,FALSE,FALSE,9/09/2021 6:36,10.39194444,9/09/2021 18:11,-1.185555556,day,3
771,Bruce,730807.2803,5738405.493,9/09/2021 18:00,256.1947947,772.3388957,FALSE,FALSE,9/09/2021 6:36,11.39194444,9/09/2021 18:11,-0.185555556,day,1
772,Bruce,730969.2206,5737924.981,9/09/2021 23:00,5.8811,299.9062085,FALSE,FALSE,9/09/2021 6:36,-7.608055556,9/09/2021 18:11,4.814444444,night,12
773,Bruce,730963.3395,5737910.254,10/09/2021 0:00,5.8811,292.0878451,FALSE,FALSE,10/09/2021 6:34,-6.582222222,10/09/2021 18:12,-18.20027778,night,7
774,Bruce,731769.4724,5737821.414,10/09/2021 3:00,356.4112,507.4794978,FALSE,FALSE,10/09/2021 6:34,-3.582222222,10/09/2021 18:12,-15.20027778,night,1
775,Bruce,731732.0637,5737725.487,10/09/2021 4:00,319.5259654,503.4073315,FALSE,FALSE,10/09/2021 6:34,-2.582222222,10/09/2021 18:12,-14.20027778,night,1
776,Bruce,731585.8155,5737718.223,10/09/2021 5:00,172.2524971,385.9769439,FALSE,FALSE,10/09/2021 6:34,-1.582222222,10/09/2021 18:12,-13.20027778,night,1
777,Bruce,731419.2908,5737721.793,10/09/2021 6:00,11.65805342,220.1898442,FALSE,FALSE,10/09/2021 6:34,-0.582222222,10/09/2021 18:12,-12.20027778,night,3
778,Bruce,731447.3098,5737729.627,10/09/2021 7:00,33.27825475,256.7679339,FALSE,FALSE,10/09/2021 6:34,0.417777778,10/09/2021 18:12,-11.20027778,day,2
779,Bruce,731413.0612,5737757.396,10/09/2021 8:00,28.45918616,323.5077194,FALSE,FALSE,10/09/2021 6:34,1.417777778,10/09/2021 18:12,-10.20027778,day,4
780,Bruce,731414.135,5737732.249,10/09/2021 9:00,4.041102448,435.6089679,FALSE,FALSE,10/09/2021 6:34,2.417777778,10/09/2021 18:12,-9.200277778,day,4
781,Bruce,731410.6573,5737725.196,10/09/2021 10:00,9.29193464,480.0086701,FALSE,FALSE,10/09/2021 6:34,3.417777778,10/09/2021 18:12,-8.200277778,day,3
782,Bruce,731410.2312,5737751.001,10/09/2021 11:00,19.15403765,562.9090843,FALSE,FALSE,10/09/2021 6:34,4.417777778,10/09/2021 18:12,-7.200277778,day,4
783,Bruce,731301.2227,5737742.169,10/09/2021 13:00,112.0790391,583.6455227,FALSE,FALSE,10/09/2021 6:34,6.417777778,10/09/2021 18:12,-5.200277778,day,3
784,Bruce,731431.8387,5737644.885,10/09/2021 14:00,92.40538259,673.4310927,FALSE,FALSE,10/09/2021 6:34,7.417777778,10/09/2021 18:12,-4.200277778,day,1
785,Bruce,731417.21,5737736.237,10/09/2021 15:00,8.037897327,742.6500046,FALSE,FALSE,10/09/2021 6:34,8.417777778,10/09/2021 18:12,-3.200277778,day,4
786,Bruce,731416.7067,5737734.83,10/09/2021 16:00,45.789653,744.9504176,FALSE,FALSE,10/09/2021 6:34,9.417777778,10/09/2021 18:12,-2.200277778,day,4
787,Bruce,731371.942,5737719.181,10/09/2021 17:00,70.7193,703.5436476,FALSE,FALSE,10/09/2021 6:34,10.41777778,10/09/2021 18:12,-1.200277778,day,4
788,Bruce,730227.2725,5738248.53,10/09/2021 18:00,1020.752282,1171.001233,FALSE,FALSE,10/09/2021 6:34,11.41777778,10/09/2021 18:12,-0.200277778,day,1
789,Bruce,728532.5196,5736134.016,10/09/2021 21:00,2522.926738,2551.286642,FALSE,FALSE,10/09/2021 6:34,-9.582222222,10/09/2021 18:12,2.799722222,night,1
790,Bruce,730390.4917,5735729.583,10/09/2021 22:00,790.8706192,1658.807483,FALSE,FALSE,10/09/2021 6:34,-8.582222222,10/09/2021 18:12,3.799722222,night,1
791,Bruce,731047.081,5734906.941,11/09/2021 0:00,1442.253679,2455.885163,FALSE,FALSE,11/09/2021 6:33,-6.556111111,11/09/2021 18:12,-18.21472222,night,1
792,Bruce,731050.4055,5734936.592,11/09/2021 2:00,1413.21119,2428.178533,FALSE,FALSE,11/09/2021 6:33,-4.556111111,11/09/2021 18:12,-16.21472222,night,1
793,Bruce,730652.5804,5735955.297,11/09/2021 3:00,446.4307573,1407.761858,FALSE,FALSE,11/09/2021 6:33,-3.556111111,11/09/2021 18:12,-15.21472222,night,1
794,Bruce,731531.8252,5737719.969,11/09/2021 6:00,651.5511,799.6290918,FALSE,FALSE,11/09/2021 6:33,-0.556111111,11/09/2021 18:12,-12.21472222,night,4
795,Bruce,730894.2031,5738359.362,11/09/2021 12:00,13.929,991.5995321,FALSE,FALSE,11/09/2021 6:33,5.443888889,11/09/2021 18:12,-6.214722222,day,3
796,Bruce,730878.4039,5738376.889,11/09/2021 13:00,18.34628635,1006.768462,FALSE,FALSE,11/09/2021 6:33,6.443888889,11/09/2021 18:12,-5.214722222,day,2
797,Bruce,730880.2741,5738370.259,11/09/2021 15:00,11.46101742,997.6069697,FALSE,FALSE,11/09/2021 6:33,8.443888889,11/09/2021 18:12,-3.214722222,day,2
798,Bruce,730876.531,5738366.724,11/09/2021 17:00,19.1442462,993.9828408,FALSE,FALSE,11/09/2021 6:33,10.44388889,11/09/2021 18:12,-1.214722222,day,2
799,Bruce,730877.2732,5738366.114,11/09/2021 18:00,18.2266568,993.3897917,FALSE,FALSE,11/09/2021 6:33,11.44388889,11/09/2021 18:12,-0.214722222,day,2
800,Bruce,731595.0439,5737794.147,11/09/2021 20:00,58.658,852.0001169,FALSE,FALSE,11/09/2021 6:33,-10.55611111,11/09/2021 18:12,1.785277778,night,18
801,Bruce,731596.7918,5737801.161,11/09/2021 21:00,42.163,857.0026633,FALSE,FALSE,11/09/2021 6:33,-9.556111111,11/09/2021 18:12,2.785277778,night,21
802,Bruce,731613.4638,5737843.324,11/09/2021 22:00,16.672,892.9553059,FALSE,FALSE,11/09/2021 6:33,-8.556111111,11/09/2021 18:12,3.785277778,night,22
803,Bruce,731726.4224,5737852.805,11/09/2021 23:00,129.9768511,995.2984626,FALSE,FALSE,11/09/2021 6:33,-7.556111111,11/09/2021 18:12,4.785277778,night,1
804,Bruce,731684.1072,5737838.875,12/09/2021 0:00,87.42867195,951.5449213,FALSE,FALSE,12/09/2021 6:31,-6.53,12/09/2021 18:13,-18.22916667,night,6
805,Bruce,731667.7709,5737753.292,12/09/2021 1:00,114.6463853,897.8734677,FALSE,FALSE,12/09/2021 6:31,-5.53,12/09/2021 18:13,-17.22916667,night,5
